Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,temperature,humidity,precipitation,weather_description,Traffic_Level,Distance_km,TARGET
27.0,4.0,18.543626,73.905101,18.563626,73.925101,Buffet ,motorcycle ,19.01,64.0,0.0,clear sky,Low,4.38,13.68333333
34.0,4.7,22.310329,73.169083,22.380329,73.239083,Meal ,motorcycle ,23.99,64.0,0.0,haze,Moderate,13.82,30.46666667
39.0,5.0,26.902328,75.794257,26.972328,75.864257,Buffet ,motorcycle ,19.57,68.0,0.0,haze,Moderate,13.55,31.18333333
29.0,4.6,-21.15276,72.778059,21.21276,72.838059,Meal ,motorcycle ,24.92,73.0,0.0,mist,High,13.4,35.98333333
25.0,4.9,12.321214,76.621094,12.411214,76.711094,Snack ,motorcycle ,18.28,77.0,0.0,scattered clouds,Moderate,18.24,36.56666667
31.0,4.6,0.0,0.0,0.07,0.07,Buffet ,scooter ,26.28,84.0,0.0,broken clouds,High,13.4,35.98333333
24.0,4.7,27.160832,78.011608,27.290832,78.141608,Meal ,scooter ,25.54,38.0,0.0,clear sky,Very High,40.33,54.3
38.0,4.0,13.086438,80.220672,13.116438,80.250672,Drinks ,motorcycle ,26.31,88.0,0.0,mist,Moderate,6.81,41.25
32.0,5.0,26.902328,75.794257,26.952328,75.844257,Snack ,motorcycle ,19.77,68.0,0.0,haze,Moderate,9.33,26.76666667
21.0,4.7,0.0,0.0,0.03,0.03,Snack ,scooter ,26.27,82.0,0.43,light rain,High,13.4,35.98333333
37.0,5.0,-23.234631,77.401663,23.254631,77.421663,Meal ,motorcycle ,22.58,41.0,0.0,clear sky,High,13.4,35.98333333
24.0,4.8,18.546947,73.900626,18.656947,74.010626,Snack ,motorcycle ,23.58,47.0,0.0,clear sky,Very High,23.24,54.43333333
26.0,4.7,12.321214,76.621094,12.431214,76.731094,Buffet ,scooter ,20.27,68.0,0.0,clear sky,High,22.84,40.73333333
35.0,4.5,18.533811,73.899315,18.623811,73.989315,Snack ,motorcycle ,23.39,47.0,0.0,clear sky,Very High,19.2,53.26666667
20.0,4.7,22.651847,75.881991,22.691847,75.921991,Snack ,electric_scooter ,16.92,72.0,0.0,haze,Low,9.79,21.61666667
29.0,4.6,-17.438263,-78.397865,17.568263,78.527865,Snack ,motorcycle ,22.59,60.0,0.0,haze,High,13.4,35.98333333
32.0,4.0,11.025083,77.015393,11.035083,77.025393,Buffet ,motorcycle ,24.88,73.0,0.0,mist,Low,4.02,17.48333333
24.0,4.6,13.081878,80.248519,13.121878,80.288519,Snack ,scooter ,28.38,81.0,0.0,mist,Moderate,9.03,33.21666667
29.0,4.6,22.732225,75.874765,22.762225,75.904765,Drinks ,motorcycle ,17.08,72.0,0.0,haze,Low,5.87,26.76666667
24.0,4.9,12.334022,76.618203,12.464022,76.748203,Snack ,motorcycle ,17.97,82.0,0.0,broken clouds,High,26.11,40.46666667
28.0,4.7,15.506205,73.766668,15.586205,73.846668,Snack ,motorcycle ,25.96,59.0,0.0,scattered clouds,High,16.47,42.25
25.0,5.0,22.727021,75.884167,22.757021,75.914167,Drinks ,motorcycle ,22.08,60.0,0.0,haze,Moderate,6.16,32.23333333
39.0,4.7,26.846156,75.8023,26.976156,75.9323,Buffet ,electric_scooter ,20.0,46.0,0.0,clear sky,High,24.02,46.5
23.0,4.7,26.90294,75.793007,26.99294,75.883007,Meal ,motorcycle ,23.96,30.0,0.0,clear sky,High,16.67,38.03333333
20.0,4.8,10.003064,76.307589,10.083064,76.387589,Buffet ,scooter ,24.72,87.0,0.44,light rain,High,18.84,35.98333333
34.0,4.7,12.316967,76.603067,12.346967,76.633067,Drinks ,scooter ,20.47,68.0,0.0,clear sky,Low,6.79,28.48333333
38.0,4.9,12.972532,77.608179,13.012532,77.648179,Meal ,motorcycle ,22.77,72.0,0.0,haze,Moderate,7.0,22.71666667
33.0,4.3,18.53408,73.89852,18.61408,73.97852,Snack ,motorcycle ,19.26,65.0,0.0,clear sky,Very High,16.89,51.63333333
33.0,4.7,11.022298,76.998349,11.072298,77.048349,Snack ,motorcycle ,25.06,73.0,0.0,mist,Moderate,9.16,30.36666667
26.0,4.6,19.221315,72.862381,19.251315,72.892381,Drinks ,motorcycle ,25.46,44.0,0.0,smoke,High,9.1,45.68333333
31.0,4.7,18.51421,73.838429,18.59421,73.918429,Meal ,motorcycle ,19.06,65.0,0.0,clear sky,High,14.85,33.48333333
29.0,4.9,22.751234,75.88949,22.821234,75.95949,Buffet ,motorcycle ,17.19,72.0,0.0,haze,Moderate,15.88,31.31666667
29.0,4.6,19.121999,72.908493,19.191999,72.978493,Meal ,motorcycle ,28.0,57.0,0.0,smoke,High,15.53,40.23333333
27.0,4.5,22.695207,75.866059,22.825207,75.996059,Buffet ,motorcycle ,22.25,44.0,0.0,clear sky,Very High,27.93,49.05
34.0,5.0,12.321214,76.621094,12.431214,76.731094,Drinks ,scooter ,17.95,82.0,0.0,broken clouds,High,22.84,45.18333333
33.0,4.5,12.906229,77.596791,12.966229,77.656791,Buffet ,scooter ,19.66,91.0,0.0,mist,High,13.87,39.83333333
34.0,4.1,19.178321,72.834715,19.288321,72.944715,Buffet ,motorcycle ,28.04,53.0,0.0,clear sky,Very High,24.29,58.55
22.0,4.6,22.725835,75.887648,22.755835,75.917648,Drinks ,motorcycle ,17.08,72.0,0.0,haze,Low,6.09,28.53333333
23.0,4.5,26.846156,75.8023,26.906156,75.8623,Snack ,motorcycle ,23.73,46.0,0.0,haze,Moderate,12.48,35.13333333
21.0,4.8,23.359033,85.325347,23.419033,85.385347,Meal ,scooter ,21.27,78.0,0.0,mist,Moderate,11.64,33.36666667
39.0,4.8,30.346994,78.062543,30.386994,78.102543,Drinks ,motorcycle ,15.19,77.0,0.0,clear sky,Low,8.12,29.21666667
26.0,4.7,18.546947,73.900626,18.576947,73.930626,Buffet ,scooter ,22.96,48.0,0.0,clear sky,Low,6.21,20.01666667
26.0,4.8,12.978453,77.643685,12.998453,77.663685,Drinks ,electric_scooter ,22.99,74.0,0.0,haze,Low,4.96,22.88333333
24.0,4.5,26.846156,75.8023,26.896156,75.8523,Snack ,scooter ,23.4,46.0,0.0,haze,Moderate,10.08,30.46666667
28.0,4.9,22.310329,73.169083,22.400329,73.259083,Buffet ,motorcycle ,22.57,44.0,0.0,clear sky,Moderate,17.99,31.21666667
35.0,4.9,27.160832,78.011608,27.230832,78.081608,Buffet ,motorcycle ,21.71,51.0,0.0,clear sky,High,15.29,39.83333333
37.0,4.6,17.45971,78.368855,17.48971,78.398855,Buffet ,scooter ,21.22,65.0,0.0,broken clouds,Low,6.97,19.98333333
37.0,4.8,17.440827,78.393391,17.480827,78.433391,Buffet ,motorcycle ,22.88,60.0,0.0,haze,Moderate,11.05,29.86666667
33.0,4.6,11.000762,76.981876,11.080762,77.061876,Meal ,scooter ,24.97,73.0,0.0,mist,High,16.18,37.08333333
33.0,5.0,26.492106,80.327797,26.562106,80.397797,Meal ,scooter ,25.62,42.0,0.0,clear sky,High,16.06,40.0
36.0,4.7,27.157772,78.04725,27.217772,78.10725,Drinks ,scooter ,25.84,37.0,0.0,clear sky,Moderate,18.31,36.86666667
33.0,3.8,12.334022,76.618203,12.404022,76.688203,Buffet ,motorcycle ,20.8,67.0,0.0,clear sky,Moderate,16.31,29.21666667
20.0,5.0,12.316967,76.603067,12.326967,76.613067,Snack ,scooter ,20.54,67.0,0.0,clear sky,Very Low,2.24,12.03333333
34.0,3.7,22.722634,75.886959,22.852634,76.016959,Meal ,scooter ,22.29,44.0,0.0,clear sky,Very High,26.95,46.2
24.0,4.1,17.430448,78.418213,17.500448,78.488213,Drinks ,motorcycle ,21.27,65.0,0.0,broken clouds,High,19.01,47.83333333
36.0,4.9,25.45235,81.841889,25.51235,81.901889,Snack ,motorcycle ,25.48,43.0,0.0,clear sky,High,15.99,37.81666667
30.0,3.7,19.888716,75.321461,19.998716,75.431461,Snack ,motorcycle ,16.89,82.0,0.0,mist,Very High,26.62,61.46666667
24.0,2.6,22.307898,73.167788,22.417898,73.277788,Drinks ,motorcycle ,22.47,44.0,0.0,clear sky,High,20.94,47.51666667
35.0,4.2,22.753839,75.897429,22.883838,76.027429,Drinks ,scooter ,22.17,45.0,0.0,clear sky,Very High,31.22,57.95
32.0,3.6,22.651847,75.881991,22.741847,75.971991,Buffet ,scooter ,22.11,60.0,0.0,haze,Moderate,18.25,31.95
20.0,4.6,19.1093,72.825451,19.1693,72.885451,Snack ,motorcycle ,27.02,57.0,0.0,smoke,High,13.83,53.11666667
26.0,4.9,30.359722,78.067079,30.429722,78.137079,Buffet ,motorcycle ,11.62,84.0,0.0,clear sky,Very High,16.79,59.81666667
28.0,4.6,26.766536,75.837333,26.826536,75.897333,Snack ,scooter ,20.14,68.0,0.0,haze,Moderate,12.16,26.75
39.0,4.3,13.081878,80.248519,13.151878,80.318519,Drinks ,motorcycle ,26.39,87.0,0.0,scattered clouds,Very High,19.45,65.33333333
34.0,4.8,22.310329,73.169083,22.380329,73.239083,Snack ,scooter ,24.0,64.0,0.0,haze,Moderate,13.82,34.66666667
36.0,4.2,23.369746,85.33982,23.449746,85.41982,Meal ,motorcycle ,20.19,83.0,0.0,mist,High,15.7,37.48333333
32.0,4.7,12.972161,77.596014,13.042161,77.666014,Drinks ,motorcycle ,22.53,73.0,0.0,haze,High,12.6,48.96666667
27.0,4.8,23.416792,85.316842,23.446792,85.346842,Drinks ,motorcycle ,16.18,94.0,0.0,mist,Low,12.59,26.36666667
34.0,4.8,22.514688,88.393294,22.574688,88.453294,Drinks ,scooter ,28.02,65.0,0.0,haze,Moderate,15.3,39.4
26.0,4.8,12.933284,77.615428,12.963284,77.645428,Meal ,scooter ,23.33,72.0,0.0,haze,Moderate,7.34,28.03333333
25.0,4.7,21.173493,72.801953,21.263493,72.891953,Snack ,motorcycle ,22.87,43.0,0.0,clear sky,High,18.48,40.95
28.0,4.5,19.12663,72.829976,19.15663,72.859976,Drinks ,scooter ,26.95,44.0,0.0,smoke,Moderate,9.24,44.58333333
28.0,4.7,22.74806,75.8934,22.75806,75.9034,Snack ,motorcycle ,22.08,60.0,0.0,haze,Low,1.97,16.0
27.0,4.7,15.498603,73.826911,15.628603,73.956911,Meal ,motorcycle ,28.79,67.0,0.0,broken clouds,Very High,26.71,61.33333333
35.0,4.7,21.173493,72.801953,21.283493,72.911953,Buffet ,electric_scooter ,22.83,43.0,0.0,clear sky,High,21.05,45.01666667
30.0,4.9,18.533811,73.899315,18.583811,73.949315,Drinks ,motorcycle ,19.18,65.0,0.0,clear sky,High,12.57,47.01666667
24.0,4.9,12.972793,80.249982,13.042793,80.319982,Buffet ,scooter ,26.54,87.0,0.0,mist,High,17.26,42.75
21.0,4.8,13.045479,80.23311,13.105479,80.29311,Buffet ,motorcycle ,28.46,81.0,0.0,mist,Moderate,13.76,32.58333333
22.0,4.9,22.732225,75.874765,22.792225,75.934765,Meal ,scooter ,17.14,72.0,0.0,haze,Moderate,12.79,28.33333333
38.0,4.6,22.725835,75.887648,22.835835,75.997648,Drinks ,scooter ,22.27,44.0,0.0,clear sky,High,22.02,46.85
38.0,4.1,23.355164,85.324097,23.465164,85.434097,Snack ,motorcycle ,20.29,63.0,0.0,scattered clouds,High,18.86,40.35
34.0,4.7,0.0,0.0,0.07,0.07,Buffet ,scooter ,26.35,82.0,0.33,light rain,High,13.4,35.98333333
36.0,4.5,0.0,0.0,0.02,0.02,Drinks ,motorcycle ,26.25,83.0,0.45,light rain,High,13.4,35.98333333
35.0,4.7,23.184992,77.417227,23.264992,77.497227,Meal ,scooter ,21.95,44.0,0.0,clear sky,High,15.54,38.3
29.0,4.5,18.994049,72.825203,19.064049,72.895203,Drinks ,motorcycle ,28.01,57.0,0.0,smoke,High,12.0,46.11666667
29.0,4.8,0.0,0.0,0.01,0.01,Meal ,motorcycle ,26.29,85.0,0.12,light rain,High,13.4,35.98333333
39.0,4.8,9.985497,76.276999,10.005497,76.296999,Buffet ,motorcycle ,23.99,88.0,0.0,mist,Low,3.78,18.1
25.0,4.8,13.029198,77.570997,13.039198,77.580997,Drinks ,motorcycle ,22.63,74.0,0.0,haze,Low,2.7,21.71666667
36.0,4.0,21.149834,72.778666,21.219834,72.848666,Meal ,motorcycle ,24.92,73.0,0.0,mist,Moderate,13.46,33.18333333
26.0,4.7,12.975996,80.221898,12.995996,80.241898,Buffet ,motorcycle ,26.35,88.0,0.0,mist,Low,3.99,18.9
30.0,4.2,18.539299,73.897902,18.559299,73.917902,Drinks ,motorcycle ,19.26,64.0,0.0,clear sky,Low,6.14,25.55
37.0,4.1,25.454697,81.834492,25.474697,81.854492,Meal ,motorcycle ,25.64,43.0,0.0,clear sky,Very Low,3.55,10.61666667
33.0,4.5,0.0,0.0,0.04,0.04,Buffet ,electric_scooter ,26.28,82.0,0.41,light rain,High,13.4,35.98333333
33.0,4.8,0.0,0.0,0.11,0.11,Buffet ,electric_scooter ,26.44,81.0,0.25,light rain,High,13.4,35.98333333
32.0,4.7,0.0,0.0,0.11,0.11,Buffet ,scooter ,26.27,84.0,0.0,overcast clouds,High,13.4,35.98333333
26.0,4.9,26.913726,75.75282,26.923726,75.762821,Buffet ,motorcycle ,23.68,46.0,0.0,haze,Very Low,2.06,10.0
22.0,4.8,17.430448,78.418213,17.450448,78.438213,Buffet ,motorcycle ,21.4,67.0,0.0,broken clouds,Low,4.85,17.56666667
21.0,4.6,11.021278,76.995017,11.091278,77.065017,Drinks ,scooter ,25.0,73.0,0.0,mist,Moderate,13.73,42.98333333
28.0,4.2,22.533662,88.366217,22.643662,88.476217,Snack ,motorcycle ,27.97,65.0,0.0,haze,Very High,24.36,59.53333333
20.0,3.5,22.310329,73.169083,22.440329,73.299083,Meal ,scooter ,22.45,44.0,0.0,clear sky,High,24.48,37.11666667
39.0,4.2,19.875016,75.322405,19.965016,75.412405,Buffet ,electric_scooter ,21.15,60.0,0.0,haze,High,16.62,48.3
22.0,4.9,18.563934,73.915367,18.673935,74.025367,Drinks ,motorcycle ,23.47,47.0,0.0,clear sky,Very High,25.16,64.55
37.0,4.6,22.761226,75.887522,22.851226,75.977522,Drinks ,motorcycle ,22.25,44.0,0.0,clear sky,High,16.69,46.88333333
27.0,4.7,22.538731,88.364878,22.568731,88.394878,Snack ,motorcycle ,22.99,83.0,0.0,haze,Moderate,9.05,27.08333333
20.0,4.9,18.546947,73.900626,18.596947,73.950626,Buffet ,motorcycle ,19.1,65.0,0.0,clear sky,High,11.41,33.61666667
38.0,4.7,18.593481,73.785901,18.603481,73.795901,Drinks ,scooter ,19.22,65.0,0.0,clear sky,Very Low,1.57,14.4
28.0,4.6,22.745536,75.893106,22.855536,76.003106,Meal ,motorcycle ,22.29,45.0,0.0,clear sky,High,26.6,45.43333333
33.0,3.6,23.357804,85.325146,23.447804,85.415146,Snack ,motorcycle ,20.16,83.0,0.0,mist,High,19.02,43.15
30.0,4.9,17.45971,78.368855,17.50971,78.418855,Snack ,motorcycle ,21.15,67.0,0.0,broken clouds,High,11.89,36.08333333
21.0,4.8,15.506205,73.766668,15.566205,73.826668,Drinks ,motorcycle ,28.99,70.0,0.0,scattered clouds,High,13.39,44.45
29.0,4.7,10.027014,76.308053,10.067014,76.348053,Buffet ,scooter ,23.99,88.0,0.0,mist,Low,7.35,22.58333333
38.0,4.9,12.975377,77.696664,13.045377,77.766664,Buffet ,scooter ,22.52,74.0,0.0,haze,High,19.23,39.06666667
36.0,4.6,19.131141,72.813074,19.14114,72.823074,Drinks ,motorcycle ,28.99,54.0,0.0,smoke,Low,3.46,27.73333333
32.0,4.9,21.175104,72.804342,21.265104,72.894342,Snack ,motorcycle ,22.86,43.0,0.0,clear sky,High,17.94,40.21666667
30.0,4.8,13.086438,80.220672,13.126439,80.260672,Meal ,motorcycle ,28.26,82.0,0.0,mist,High,10.88,34.31666667
20.0,4.5,11.001852,76.976268,11.111852,77.086268,Meal ,scooter ,26.12,73.0,0.0,haze,Very High,20.42,47.6
29.0,3.4,11.016298,76.972076,11.096298,77.052076,Drinks ,motorcycle ,26.0,65.0,0.0,haze,High,16.98,48.53333333
31.0,4.8,11.022477,76.995667,11.052477,77.025667,Drinks ,motorcycle ,23.86,78.0,0.0,mist,Moderate,6.61,34.21666667
37.0,4.2,23.357804,85.325146,23.467804,85.435146,Meal ,motorcycle ,16.29,67.0,0.0,clear sky,High,19.56,34.68333333
33.0,4.4,22.310237,73.158921,22.420237,73.268921,Snack ,scooter ,22.49,44.0,0.0,clear sky,High,20.49,37.28333333
32.0,4.9,12.98041,77.640489,13.03041,77.690489,Drinks ,scooter ,19.48,93.0,0.0,mist,Moderate,11.93,38.81666667
31.0,4.2,12.975377,77.696664,13.045377,77.766664,Buffet ,scooter ,22.52,74.0,0.0,haze,High,19.23,38.51666667
29.0,4.6,27.159795,78.04299,27.199795,78.08299,Meal ,motorcycle ,21.76,52.0,0.0,clear sky,High,8.99,36.41666667
37.0,4.8,22.728163,75.884212,22.788163,75.944212,Snack ,motorcycle ,22.14,60.0,0.0,haze,Moderate,12.96,34.8
38.0,4.9,10.035573,76.336958,10.045573,76.346958,Snack ,scooter ,26.97,89.0,0.0,mist,Very Low,2.07,15.76666667
32.0,4.1,23.355164,85.324097,23.415164,85.384097,Snack ,motorcycle ,16.17,94.0,0.0,mist,Moderate,11.5,37.98333333
35.0,4.5,18.539299,73.897902,18.609299,73.967902,Drinks ,motorcycle ,19.22,65.0,0.0,clear sky,High,17.64,51.03333333
39.0,5.0,12.939496,77.625999,13.009496,77.695999,Drinks ,electric_scooter ,19.64,93.0,0.0,mist,High,15.89,44.26666667
30.0,4.8,18.994237,72.825553,19.034237,72.865553,Snack ,scooter ,26.99,44.0,0.0,smoke,Moderate,8.82,37.63333333
39.0,4.0,19.207222,72.972281,19.317222,73.082281,Meal ,motorcycle ,26.97,50.0,0.0,clear sky,Very High,18.37,48.2
22.0,4.6,12.933284,77.615428,13.003284,77.685428,Drinks ,motorcycle ,19.55,92.0,0.0,mist,Very High,18.77,61.21666667
36.0,5.0,19.003517,72.82765,19.033517,72.85765,Buffet ,motorcycle ,28.0,57.0,0.0,smoke,Moderate,8.02,31.8
34.0,5.0,18.539299,73.897902,18.549299,73.907902,Meal ,motorcycle ,23.04,48.0,0.0,clear sky,Low,2.79,14.46666667
20.0,4.9,12.975996,80.221898,13.005996,80.251898,Snack ,motorcycle ,28.51,81.0,0.0,mist,Low,6.99,22.98333333
39.0,4.7,23.354422,85.3329,23.404422,85.3829,Snack ,motorcycle ,20.14,83.0,0.0,mist,Moderate,8.3,31.26666667
34.0,4.3,12.981615,80.231598,13.051615,80.301598,Meal ,motorcycle ,28.47,81.0,0.0,mist,High,14.7,37.13333333
29.0,4.9,13.026279,80.174568,13.116279,80.264568,Snack ,motorcycle ,28.28,82.0,0.0,mist,High,26.98,50.16666667
37.0,4.1,17.41233,78.449654,17.50233,78.539654,Buffet ,scooter ,22.79,60.0,0.0,haze,High,17.82,48.58333333
25.0,4.9,18.516216,73.842527,18.526216,73.852527,Drinks ,scooter ,19.32,64.0,0.0,clear sky,Low,2.53,20.06666667
29.0,4.8,19.055831,72.833984,19.115831,72.893984,Snack ,motorcycle ,26.83,44.0,0.0,smoke,High,13.16,45.16666667
30.0,4.7,30.902872,75.826808,30.992872,75.916808,Meal ,motorcycle ,23.67,39.0,0.0,clear sky,Very High,20.17,47.35
25.0,4.9,12.979166,77.640709,13.049166,77.710709,Buffet ,motorcycle ,22.59,73.0,0.0,haze,High,12.5,40.13333333
20.0,4.9,18.543626,73.905101,18.653626,74.015101,Snack ,motorcycle ,23.58,47.0,0.0,clear sky,High,23.64,49.58333333
26.0,4.9,12.970324,77.645748,13.030324,77.705748,Buffet ,motorcycle ,22.69,73.0,0.0,haze,High,11.37,35.76666667
37.0,4.7,26.472001,80.354002,26.522001,80.404002,Buffet ,scooter ,21.71,55.0,0.0,clear sky,Moderate,11.29,27.05
32.0,4.1,12.978453,77.643685,13.048453,77.713685,Buffet ,motorcycle ,19.5,93.0,0.0,mist,High,12.76,42.65
33.0,4.7,12.970221,77.645396,13.080221,77.755396,Meal ,motorcycle ,19.23,93.0,0.0,fog,High,22.64,46.55
28.0,4.9,12.933284,77.615428,12.983284,77.665428,Meal ,motorcycle ,19.75,92.0,0.0,mist,High,13.06,45.18333333
25.0,4.7,30.895204,75.822103,30.945204,75.872103,Snack ,scooter ,23.2,40.0,0.0,clear sky,Moderate,11.67,27.43333333
38.0,4.8,18.56245,73.916619,18.61245,73.966619,Drinks ,motorcycle ,19.22,65.0,0.0,clear sky,High,13.0,44.13333333
23.0,5.0,18.546258,73.904337,18.596258,73.954337,Snack ,scooter ,19.09,65.0,0.0,clear sky,Moderate,12.17,32.83333333
30.0,4.2,12.325461,76.632278,12.435461,76.742278,Meal ,scooter ,20.29,68.0,0.0,clear sky,High,21.9,31.75
32.0,4.5,26.914142,75.805704,26.924142,75.815704,Snack ,scooter ,19.62,68.0,0.0,haze,Very Low,2.54,12.73333333
31.0,4.8,18.593481,73.785901,18.663481,73.855901,Snack ,electric_scooter ,22.68,49.0,0.0,clear sky,High,15.81,39.41666667
25.0,4.6,22.310237,73.158921,22.320237,73.168921,Drinks ,scooter ,22.98,42.0,0.0,clear sky,Very Low,2.5,15.6
35.0,4.0,22.538999,88.322337,22.578999,88.362337,Drinks ,motorcycle ,27.97,65.0,0.0,haze,Low,7.66,30.55
28.0,4.7,23.266261,77.379605,23.326261,77.439605,Drinks ,scooter ,18.56,57.0,0.0,clear sky,Moderate,20.07,38.28333333
26.0,4.6,12.933284,77.615428,13.043284,77.725428,Snack ,motorcycle ,19.49,93.0,0.0,mist,Very High,25.11,57.36666667
30.0,4.6,12.979096,77.640625,13.089096,77.750625,Meal ,scooter ,22.19,73.0,0.0,haze,Very High,22.12,49.95
25.0,4.8,30.914057,75.83982,31.024057,75.94982,Drinks ,electric_scooter ,18.53,58.0,0.0,clear sky,High,35.24,54.7
34.0,4.9,12.304569,76.643622,12.344569,76.683622,Buffet ,motorcycle ,18.22,81.0,0.0,broken clouds,Moderate,11.33,31.18333333
28.0,4.8,21.175104,72.804342,21.265104,72.894342,Buffet ,scooter ,24.91,42.0,0.0,clear sky,High,17.94,38.38333333
26.0,4.9,18.536562,73.896485,18.586562,73.946485,Meal ,scooter ,19.17,65.0,0.0,clear sky,High,12.35,37.13333333
20.0,4.7,21.175975,72.795503,21.305975,72.925503,Meal ,motorcycle ,24.9,40.0,0.0,clear sky,Very High,28.79,57.05
36.0,4.2,12.939496,77.625999,12.949496,77.635999,Drinks ,motorcycle ,19.75,91.0,0.0,mist,Very Low,2.41,21.63333333
25.0,4.3,11.021278,76.995017,11.081278,77.055017,Snack ,motorcycle ,23.97,78.0,0.0,mist,Moderate,12.91,33.36666667
28.0,4.8,12.913041,77.683237,12.963041,77.733237,Buffet ,electric_scooter ,19.76,93.0,0.0,mist,High,12.87,38.26666667
20.0,5.0,30.893234,75.82172,30.903234,75.83172,Drinks ,motorcycle ,19.0,57.0,0.0,clear sky,Very Low,2.08,15.96666667
20.0,4.7,18.593481,73.785901,18.633481,73.825901,Snack ,scooter ,18.93,64.0,0.0,clear sky,Low,8.31,23.13333333
30.0,4.8,11.026117,76.944652,11.066117,76.984652,Snack ,electric_scooter ,25.83,73.0,0.0,haze,Moderate,8.81,32.15
27.0,4.6,21.15276,72.778059,21.26276,72.888059,Buffet ,motorcycle ,24.92,43.0,0.0,clear sky,High,21.89,41.28333333
39.0,4.7,22.725835,75.887648,22.855835,76.017648,Buffet ,scooter ,17.29,53.0,0.0,clear sky,Very High,27.38,50.11666667
28.0,4.6,17.438263,78.397865,17.528263,78.487865,Meal ,motorcycle ,22.68,60.0,0.0,haze,High,21.45,46.5
38.0,5.0,11.000762,76.981876,11.060762,77.041876,Drinks ,scooter ,25.97,65.0,0.0,haze,Moderate,11.89,35.4
33.0,4.8,23.351058,85.325731,23.421058,85.395731,Drinks ,motorcycle ,17.85,68.0,0.0,clear sky,Very High,17.05,56.48333333
22.0,4.7,21.160437,72.774209,21.200437,72.814209,Snack ,motorcycle ,23.38,43.0,0.0,clear sky,Low,8.82,24.26666667
22.0,4.5,21.186884,72.793616,21.196884,72.803616,Drinks ,motorcycle ,23.46,43.0,0.0,clear sky,Very Low,1.75,15.13333333
29.0,4.6,26.956431,75.776649,27.006431,75.826649,Meal ,scooter ,19.35,45.0,0.0,clear sky,Moderate,10.34,26.5
38.0,4.8,19.12663,72.829976,19.13663,72.839976,Snack ,scooter ,26.92,44.0,0.0,smoke,Very Low,2.15,18.96666667
30.0,3.6,22.761593,75.886362,22.841593,75.966362,Snack ,electric_scooter ,22.21,44.0,0.0,clear sky,High,14.73,38.26666667
33.0,4.7,21.175104,72.804342,21.215104,72.844342,Drinks ,scooter ,24.92,73.0,0.0,mist,Low,8.34,31.63333333
34.0,4.6,13.044694,80.26147,13.054694,80.27147,Buffet ,scooter ,28.48,81.0,0.0,mist,Low,2.29,16.65
31.0,4.1,17.422819,78.449578,17.502819,78.529578,Meal ,scooter ,22.68,60.0,0.0,haze,High,16.52,43.85
38.0,4.8,0.0,0.0,0.02,0.02,Snack ,electric_scooter ,26.29,85.0,0.11,light rain,High,13.4,35.98333333
34.0,4.6,11.026117,76.944652,11.076117,76.994652,Meal ,motorcycle ,25.86,73.0,0.0,haze,Moderate,12.39,27.2
25.0,4.7,0.0,0.0,0.03,0.03,Snack ,scooter ,26.28,85.0,0.1,light rain,High,13.4,35.98333333
30.0,4.8,26.891191,75.802083,26.951191,75.862083,Drinks ,electric_scooter ,23.9,46.0,0.0,haze,High,11.06,41.18333333
21.0,4.7,12.326356,76.619103,12.416356,76.709103,Buffet ,scooter ,20.7,67.0,0.0,clear sky,High,18.77,35.45
21.0,4.2,12.284747,76.625861,12.414747,76.755861,Snack ,motorcycle ,18.4,82.0,0.0,broken clouds,High,29.68,50.05
30.0,4.8,11.026117,76.944652,11.046117,76.964652,Meal ,scooter ,24.8,73.0,0.0,mist,Low,4.62,17.43333333
20.0,4.8,0.0,0.0,0.03,0.03,Drinks ,motorcycle ,26.27,82.0,0.43,light rain,High,13.4,35.98333333
20.0,4.3,23.355164,85.324097,23.365164,85.334097,Snack ,motorcycle ,17.49,69.0,0.0,clear sky,Low,2.31,16.51666667
39.0,4.7,26.914142,75.805704,26.984142,75.875704,Meal ,scooter ,19.83,68.0,0.0,haze,High,13.31,35.01666667
34.0,4.4,17.411028,78.329645,17.501028,78.419645,Snack ,motorcycle ,21.32,65.0,0.0,broken clouds,High,22.25,44.36666667
37.0,3.7,11.016298,76.972076,11.146298,77.102076,Snack ,scooter ,26.24,73.0,0.0,haze,Very High,24.84,55.45
34.0,4.9,18.569156,73.774723,18.589156,73.794723,Buffet ,motorcycle ,22.47,50.0,0.0,clear sky,Low,5.89,22.13333333
36.0,4.6,18.536562,73.896485,18.616562,73.976485,Snack ,motorcycle ,23.39,47.0,0.0,clear sky,Very High,21.35,62.61666667
37.0,4.0,18.56245,73.916619,18.64245,73.996619,Meal ,motorcycle ,19.28,65.0,0.0,clear sky,Very High,23.24,54.1
39.0,4.8,18.55144,73.804855,18.58144,73.834855,Snack ,motorcycle ,22.64,50.0,0.0,clear sky,Low,7.73,22.88333333
35.0,4.5,25.457687,81.835585,25.497687,81.875585,Snack ,motorcycle ,25.45,43.0,0.0,clear sky,Low,7.03,24.91666667
29.0,4.7,17.428294,78.404423,17.478294,78.454423,Drinks ,motorcycle ,22.94,60.0,0.0,haze,High,15.02,47.48333333
29.0,4.6,11.001753,76.986241,11.041753,77.026241,Meal ,scooter ,25.92,73.0,0.0,haze,Moderate,8.55,22.58333333
